refugees,migranti,migrants,refugeeswelcome,muslimban,migration,immigration,refugee,refugiados,immigrazione,flüchtlinge,worldrefugeeday,withrefugees,eu,refugeecrisis,trump,asylum,migranten,hostileenvironment,brexit,immigrati,migrant,immigrants,réfugiés,refugeesgr,vluchtelingen,greece,lesbos,rapefugees,Years
0.272682434561596,-0.409374021396882,0.190320446153781,0.394239056082483,-0.995899147009645,-0.178152436046875,-0.056660575517588,0.165886284249927,0.612961077211733,-0.308878155109852,0.175007323261627,0.085892613857723,0.123042632311828,0.29036589321872,1.53561164230504,-0.755141192904133,-0.04132459104924,-0.605882484189745,-0.996910759467048,0.539194079681664,-0.363293897156252,0.010761800971902,-0.113425871834606,0.159321835013432,0.879143211006439,0.256934741844824,0.244650152156695,0.241543704189581,0.471570753513323,2016
-0.003517306959788,0.087393841436903,-0.165454529375608,-0.068280006901894,1.81252346315387,-0.047663927993346,-0.057290651146814,-0.050579184912554,-0.024193701656999,0.104589851194987,-0.248135883922195,-0.265523012212193,0.113910271055941,-0.105139583708433,-0.5517586728113,1.26260598167379,-0.050365890360774,0.111941232362912,-0.984760253904081,-0.161404093802563,0.296409342153716,-0.069549768081675,0.018113634329924,-0.015834629070829,-0.134843095974739,-0.045528868616962,-0.156680786812727,-0.463827028228503,-0.566963478846183,2017
-0.33603641614212,0.366848209472923,0.03031546257194,-0.29713187905102,-0.979651780318418,0.184716544473124,0.037624811688317,-0.202886359865759,-0.520413004244367,0.338795808515808,0.373144051749252,0.106059427127327,-0.133367755762881,-0.158006243435696,-0.89191010146959,-0.559061713608582,-0.067405230413901,0.011099493715753,1.56145691576574,-0.449471651571468,0.12031169571019,0.003830957890116,0.001505635078347,-0.060181956779304,-0.887878628979977,-0.464691850677992,-0.468808689235799,-0.24423417352884,1.06539946596061,2018
-0.241653877662741,0.455801298136553,-0.022274454028017,-0.462398851196195,-0.978175983244321,0.419751585288445,0.279326848600646,0.068822888701755,-0.621254870732743,0.241471089431063,-0.215135610743274,-0.057278525163807,-0.386178113850188,-0.314938285746151,-0.900266667404313,-0.607400741857534,0.15712567713962,1.5200392209732,3.14297918082729,-0.074090298737482,-0.119913092929039,0.285055450584723,0.236610094618098,-0.178182145853371,-0.609177076234202,0.003377770356609,-0.402093805694008,-0.13052390740409,-0.856012203438559,2019
-0.014188763379531,-0.255136645053093,-0.094469907978022,-0.01587964540715,-0.988875839510585,-0.057694256364613,0.062681172033729,-0.123055914655164,-0.573948997088057,-0.454815072912356,-0.23266817487025,1.09442607336056,-0.303934494170526,0.102706427051582,-0.796655288463357,-0.880781896886326,0.542230330687581,-0.097114855788077,1.23886053780933,-0.530489711412052,0.049181921950284,-0.158207487145052,0.126777776496534,-0.295096031317355,-0.191439058884954,0.32795663823292,2.02799138239274,2.78365413478882,-1,2020
-0.005389964007439,-0.137534106357044,-0.200424877758008,0.041265337536702,-0.924148193751536,0.386746166314978,-0.12169021989302,0.435098882270371,-0.782117907983312,-1,-0.46336712287562,-1,-0.7123496880089,0.203035850958734,-1,-1,-0.248861736930079,0.142436208861813,2.59984664639888,0.200535654202463,-1,-0.569508081212689,-1,-1,-1,0.468358500504807,0.608843651929251,3.87122105723023,-1,2021
